id_passenger,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass,Segment
c128967085,113,1,1.75,4,4,4,444,Lost Cheap Passenger
c1315be3a9,88,5,14.98999989032745,2,3,3,233,Other
c13ff47c37,108,1,3.3699998855590803,4,4,4,444,Lost Cheap Passenger
c1433e60f0,107,7,12.87000000476837,4,2,3,423,Other
c14541bbb6,86,7,24.23999977111816,1,2,2,122,Recent Passenger
c149594c4b,88,13,49.969999313354485,2,2,1,221,Big Spenders
c1525fa597,86,7,51.239999771118164,1,2,1,121,Recent Passenger
c15ce5675c,89,1,2.75,2,4,4,244,Other
c15d013cee,69,6,24.10999965667724,1,3,2,132,Recent Passenger
c163a210c6,92,3,9.23999977111816,3,3,3,333,Other
c16454e563,87,12,41.10999965667724,1,2,2,122,Recent Passenger
c16939a437,107,1,3.1199998855590803,4,4,4,444,Lost Cheap Passenger
c16b187d56,88,15,67.19999897480011,2,1,1,211,Loyal Passenger
c171e32484,86,28,100.70999932289124,1,1,1,111,Best Passenger
c1742aef3f,113,1,4.61999988555908,4,4,4,444,Lost Cheap Passenger
c18ca29a85,92,1,2.11999988555908,3,4,4,344,Other
c192731374,88,2,21.369999885559096,2,4,2,242,Other
c19343d48b,88,13,53.949998974800096,2,2,1,221,Big Spenders
c193d95a50,94,1,5.369999885559079,3,4,4,344,Other
c1d6327304,101,1,2.61999988555908,4,4,4,444,Lost Cheap Passenger
c1dbf796b4,92,14,55.579998970031724,3,1,1,311,Almost Lost Passenger
c1ed1e47a6,93,5,17.619999885559082,3,3,3,333,Other
c1eeda63fe,93,12,42.33999931812286,3,2,1,321,Big Spenders
c1f819e960,90,8,24.849999427795403,2,2,2,222,Other
c1f9c080d1,89,15,42.96999931335448,2,1,1,211,Loyal Passenger
c20c5a5699,86,10,21.359999775886532,1,2,2,122,Recent Passenger
c2132595b6,87,20,62.45999908447264,1,1,1,111,Best Passenger
c2143697e7,86,16,58.19999885559083,1,1,1,111,Best Passenger
c214f398b0,92,2,3.5,3,4,4,344,Other
c21ab378af,87,30,128.0499982833862,1,1,1,111,Best Passenger
c222142dd3,114,1,1.75,4,4,4,444,Lost Cheap Passenger
c22955c4c6,94,4,20.739999771118157,3,3,2,332,Other
c2339aaaa4,88,1,2.11999988555908,2,4,4,244,Other
c233f353c0,86,10,24.20999932289122,1,2,2,122,Recent Passenger
c2381907ad,87,11,43.37000000476837,1,2,1,121,Recent Passenger
c23a71f84f,91,2,5.25,3,4,4,344,Other
c23c0d74c3,90,12,32.739999771118164,2,2,2,222,Other
c241bfd71c,86,8,25.72999954223632,1,2,2,122,Recent Passenger
c246782abc,89,1,3.6199998855590803,2,4,4,244,Other
c252e351a2,106,1,7.5,4,4,4,444,Lost Cheap Passenger
c253950b97,106,5,15.10999965667724,4,3,3,433,Other
c25ed7379b,102,3,10.5,4,3,3,433,Other
c260e49237,86,18,42.08999943733214,1,1,2,112,Recent Passenger
c2613ae174,90,15,28.619999885559082,2,1,2,212,Loyal Passenger
c265af47a2,86,1,2.36999988555908,1,4,4,144,Recent Passenger
c277168c35,86,14,34.71999955177306,1,1,2,112,Recent Passenger
c277cf94d3,99,7,27.239999771118164,4,2,2,422,Other
c27dcb02ee,101,3,8.25,4,3,3,433,Other
c27fc9888b,91,12,52.109999656677246,3,2,1,321,Big Spenders
c280ae7cb7,97,5,12.979999542236321,4,3,3,433,Other
c285cd8ff8,86,52,159.03999805450434,1,1,1,111,Best Passenger
c28aa7f507,88,8,31.3499994277954,2,2,2,222,Other
c28e267b8e,86,14,40.72999954223632,1,1,2,112,Recent Passenger
c28ead8075,106,2,4.36999988555908,4,4,4,444,Lost Cheap Passenger
c2b81de79f,86,22,68.4499989748001,1,1,1,111,Best Passenger
c2be25c75d,96,26,112.34000015258789,3,1,1,311,Almost Lost Passenger
c2be4a00e8,113,1,6.5,4,4,4,444,Lost Cheap Passenger
c2c2bef181,86,33,69.42999899387357,1,1,1,111,Best Passenger
c2cb06f32e,97,9,29.5999994277954,4,2,2,422,Other
c2cb9c6758,108,2,6.25,4,4,4,444,Lost Cheap Passenger
c2ce87a8b3,88,2,5.11999988555908,2,4,4,244,Other
c2eb4e186e,92,22,86.08999919891356,3,1,1,311,Almost Lost Passenger
c2ef9c6871,92,3,13.86999988555908,3,3,3,333,Other
c2f1e5edf2,86,7,13.2299997806549,1,2,3,123,Recent Passenger
c2fa144574,103,1,1.75,4,4,4,444,Lost Cheap Passenger
c2fb6a5e1e,99,1,7.0,4,4,4,444,Lost Cheap Passenger
c30541f1e4,86,15,46.83999931812285,1,1,1,111,Best Passenger
c3110a48e4,87,3,10.61999988555908,1,3,3,133,Recent Passenger
c31f3ed185,89,12,34.97999954223632,2,2,2,222,Other
c32e70ded0,88,5,20.23999977111816,2,3,2,232,Other
c331ea320d,92,7,15.22999989986419,3,2,3,323,Other
c33820fee8,89,20,87.06999874114989,2,1,1,211,Loyal Passenger
c3383935d9,87,6,21.87000000476837,1,3,2,132,Recent Passenger
c33988e074,93,5,15.10999965667724,3,3,3,333,Other
c33b8bb656,90,8,41.21999931335448,2,2,2,222,Other
c3422e514c,89,19,44.45999920368193,2,1,1,211,Loyal Passenger
c345e865c2,86,30,126.91999816894528,1,1,1,111,Best Passenger
c34cecf80a,95,4,14.23999977111816,3,3,3,333,Other
c355ecc8dc,104,5,15.979999542236321,4,3,3,433,Other
c35af54bbb,90,5,20.23999977111816,2,3,2,232,Other
c36a44d680,90,9,25.60999965667724,2,2,2,222,Other
c36be31dd9,93,13,72.58999931812286,3,2,1,321,Big Spenders
c36e936823,105,1,14.25,4,4,3,443,Other
c371dc0009,87,8,30.72999954223632,1,2,2,122,Recent Passenger
c3729eb6d7,92,5,17.489999771118157,3,3,3,333,Other
c37687f032,89,12,47.84999954700469,2,2,1,221,Big Spenders
c378eac38f,86,52,210.73999726772303,1,1,1,111,Best Passenger
c37f4b1e98,89,4,8.75,2,3,3,233,Other
c38522b66d,86,4,14.11999988555908,1,3,3,133,Recent Passenger
c3901d7dd1,99,2,6.7399997711181605,4,4,4,444,Lost Cheap Passenger
c39131a922,92,13,36.83999931812285,3,2,2,322,Other
c3965f0d8b,97,1,1.75,4,4,4,444,Lost Cheap Passenger
c398505f3c,86,13,37.36999988555908,1,2,2,122,Recent Passenger
c399af8239,86,14,41.719999432563775,1,1,2,112,Recent Passenger
c3a0089ae4,101,1,5.869999885559079,4,4,4,444,Lost Cheap Passenger
c3a46411c2,86,6,19.75,1,3,2,132,Recent Passenger
c3a9888d93,93,6,20.98999977111816,3,3,2,332,Other
c3acdcf1f3,106,2,8.0,4,4,4,444,Lost Cheap Passenger
c3add4b3c7,100,3,8.11999988555908,4,3,4,434,Other
c3aed7ba23,94,15,52.20999908447265,3,1,1,311,Almost Lost Passenger
c3b0b609a3,86,32,77.93999862670896,1,1,1,111,Best Passenger
c3c929b23f,114,1,5.0,4,4,4,444,Lost Cheap Passenger
c3ca99dd9c,89,7,31.5999994277954,2,2,2,222,Other
c3cecf4da0,87,10,28.23999977111816,1,2,2,122,Recent Passenger
c3d66ce216,91,5,17.119999885559082,3,3,3,333,Other
c3dd76f534,108,1,6.0,4,4,4,444,Lost Cheap Passenger
c3ed8982a5,92,5,12.85999965667724,3,3,3,333,Other
c3ee86623f,100,2,6.62000000476837,4,4,4,444,Lost Cheap Passenger
c3f7047243,86,41,96.39999806880948,1,1,1,111,Best Passenger
c4030748fd,87,6,11.0,1,3,3,133,Recent Passenger
c40e24a657,90,14,34.12000000476837,2,1,2,212,Loyal Passenger
c40eedafd8,86,50,177.51999771594998,1,1,1,111,Best Passenger
c410a2fbf9,88,5,21.5,2,3,2,232,Other
c41dd921dc,88,10,58.97999954223633,2,2,1,221,Big Spenders
c41edfb626,95,4,18.98999977111816,3,3,3,333,Other
c41f761e9b,86,31,80.43999898433684,1,1,1,111,Best Passenger
c42460cc40,89,10,52.10999965667724,2,2,1,221,Big Spenders
c4264d0f6e,87,2,4.48999977111816,1,4,4,144,Recent Passenger
c428b872f4,98,5,23.10999977588653,4,3,2,432,Other
c4356e5a39,89,6,16.25,2,3,3,233,Other
c448740886,93,6,25.239999771118164,3,3,2,332,Other
c45464d07b,111,1,4.75,4,4,4,444,Lost Cheap Passenger
c45615f656,89,2,6.0,2,4,4,244,Other
c45b28b13d,100,1,2.5,4,4,4,444,Lost Cheap Passenger
c45fc0201f,88,48,136.25999748706815,2,1,1,211,Loyal Passenger
c466a83586,116,1,1.75,4,4,4,444,Lost Cheap Passenger
c467e4259a,93,5,11.48999977111816,3,3,3,333,Other
c4787bd8f4,90,4,18.36999988555908,2,3,3,233,Other
c4809bdee5,86,26,71.80999875068662,1,1,1,111,Best Passenger
c48176fd0a,98,4,15.359999656677239,4,3,3,433,Other
c486752362,87,21,83.43999862670896,1,1,1,111,Best Passenger
c487383d98,97,9,26.85999977588653,4,2,2,422,Other
c48aba4151,94,7,17.10999965667724,3,2,3,323,Other
c49510f920,86,35,127.18999874591825,1,1,1,111,Best Passenger
c4977dcb23,86,3,6.86999988555908,1,3,4,134,Recent Passenger
c49b7bac92,98,3,9.98999977111816,4,3,3,433,Other
c4a2d86f62,93,2,9.25,3,4,3,343,Other
c4a5f96c78,103,3,6.75,4,3,4,434,Other
c4a8a3180d,92,4,22.85999965667724,3,3,2,332,Other
c4ac24c25e,88,32,78.28999829292295,2,1,1,211,Loyal Passenger
c4b6db1952,88,11,42.0999994277954,2,2,2,222,Other
c4c1c78445,99,2,6.11999988555908,4,4,4,444,Lost Cheap Passenger
c4c2079e23,100,1,2.5,4,4,4,444,Lost Cheap Passenger
c4c6845c45,88,17,58.06999874114989,2,1,1,211,Loyal Passenger
c4cb68e157,116,1,3.6199998855590803,4,4,4,444,Lost Cheap Passenger
c4cc8cca15,90,25,109.1999988555908,2,1,1,211,Loyal Passenger
c4d0cde905,86,33,141.5499982833862,1,1,1,111,Best Passenger
c4d39def00,96,2,6.0,3,4,4,344,Other
c4d50d73ec,93,6,13.85999965667724,3,3,3,333,Other
c4d600229d,94,4,8.60999965667724,3,3,3,333,Other
c4e63a19b9,88,10,30.959999084472642,2,2,2,222,Other
c4f076b9dd,86,29,78.79999840259549,1,1,1,111,Best Passenger
c4f47b992f,86,18,96.70999908447263,1,1,1,111,Best Passenger
c4f4a7b62a,86,17,63.0999994277954,1,1,1,111,Best Passenger
c4fa4ce59b,92,3,15.73999977111816,3,3,3,333,Other
c4fee9cc39,88,7,21.98999989032745,2,2,2,222,Other
c501400176,92,4,14.729999661445609,3,3,3,333,Other
c5033989be,100,12,42.3499994277954,4,2,1,421,Big Spenders
c50737c668,93,1,3.1199998855590803,3,4,4,344,Other
c507c0b23e,113,1,2.75,4,4,4,444,Lost Cheap Passenger
c50888435f,87,20,88.95999908447264,1,1,1,111,Best Passenger
c50c8065a0,86,20,64.71999931335449,1,1,1,111,Best Passenger
c51330dc10,86,13,35.7299997806549,1,2,2,122,Recent Passenger
c51a4e2a98,90,6,13.34999978542327,2,3,3,233,Other
c52b459933,89,8,31.97999954223632,2,2,2,222,Other
c5345dfb8b,97,5,18.85999965667724,4,3,3,433,Other
c53a791819,94,1,5.369999885559079,3,4,4,344,Other
c53fd0e201,91,7,19.10999965667724,3,2,3,323,Other
c54169018c,90,26,77.08999931812286,2,1,1,211,Loyal Passenger
c5505cfa3b,87,5,24.119999885559082,1,3,2,132,Recent Passenger
c5507eb37b,86,44,121.78999829292295,1,1,1,111,Best Passenger
c55b49a801,86,34,129.1499978303909,1,1,1,111,Best Passenger
c57c631143,91,6,9.61000001430511,3,3,3,333,Other
c57f5e17fd,109,1,4.0,4,4,4,444,Lost Cheap Passenger
c5880d9335,105,2,9.369999885559078,4,4,3,443,Other
c58d39c460,89,21,53.45999920368193,2,1,1,211,Loyal Passenger
c590a7d5bb,86,10,32.3499994277954,1,2,2,122,Recent Passenger
c5922a4fd1,86,27,71.54999876022336,1,1,1,111,Best Passenger
c593872ca3,92,4,15.86999988555908,3,3,3,333,Other
c59ccd1ae4,91,4,10.23999977111816,3,3,3,333,Other
c59fea1981,116,1,3.75,4,4,4,444,Lost Cheap Passenger
c5a450ae5d,86,38,68.5999995470047,1,1,1,111,Best Passenger
c5c29a5c1e,87,3,23.36999988555908,1,3,2,132,Recent Passenger
c5cf47d2de,93,3,7.25,3,3,4,334,Other
c5d4d3d238,93,9,14.34999990463256,3,2,3,323,Other
c5df8eaa81,100,1,9.75,4,4,3,443,Other
c5e3607f6a,88,20,88.78999817371366,2,1,1,211,Loyal Passenger
c5e74d92cb,90,5,15.35999965667724,2,3,3,233,Other
c5e80d3fd4,91,5,18.22999966144561,3,3,3,333,Other
c5f6b2e2e9,111,2,6.0,4,4,4,444,Lost Cheap Passenger
c5f762fac2,97,7,25.989999771118164,4,2,2,422,Other
c6001c9a17,112,4,14.48999977111816,4,3,3,433,Other
c609cc4e38,87,5,9.24000000953674,1,3,3,133,Recent Passenger
c61db5ccde,93,24,91.70999908447264,3,1,1,311,Almost Lost Passenger
c623f901f1,102,6,21.109999656677235,4,3,2,432,Other
c62ec1ac93,99,2,6.61999988555908,4,4,4,444,Lost Cheap Passenger
c6314ae979,89,9,32.21999931335448,2,2,2,222,Other
c63b33dce4,86,12,28.2299997806549,1,2,2,122,Recent Passenger
c64203553f,89,13,38.719999432563775,2,2,2,222,Other
c65367c64f,86,70,210.7099969387054,1,1,1,111,Best Passenger
c656e049fc,90,10,54.85999965667724,2,2,1,221,Big Spenders
c66698b9a4,87,6,15.35999965667724,1,3,3,133,Recent Passenger
c66882acf7,89,20,54.969999313354485,2,1,1,211,Loyal Passenger
c673e41e01,89,3,7.25,2,3,4,234,Other
c67d195d4d,88,1,2.8699998855590803,2,4,4,244,Other
c690a6f13e,90,19,82.70999908447264,2,1,1,211,Loyal Passenger
c695e8a010,86,26,78.44999897480008,1,1,1,111,Best Passenger
c697fcaa30,91,6,14.48999977111816,3,3,3,333,Other
c6a7b73360,102,3,9.5,4,3,3,433,Other
c6b757b083,86,5,11.36999988555908,1,3,3,133,Recent Passenger
c6bc129528,100,10,35.469999313354485,4,2,2,422,Other
c6bdf7fda8,86,18,43.839999556541436,1,1,1,111,Best Passenger
c6c6cd8da7,86,13,39.08999919891356,1,2,2,122,Recent Passenger
c6cb961329,88,9,48.21999931335448,2,2,1,221,Big Spenders
c6db5a3ad7,87,32,75.8099988698959,1,1,1,111,Best Passenger
c6e206850d,90,5,19.119999885559082,2,3,3,233,Other
c6ed9914a0,86,18,73.08999919891357,1,1,1,111,Best Passenger
c6f8fe4347,86,11,38.5999994277954,1,2,2,122,Recent Passenger
c6fe374541,90,5,34.25,2,3,2,232,Other
c6fe6a50b0,93,3,5.37000000476837,3,3,4,334,Other
c7088f2825,104,2,9.11999988555908,4,4,3,443,Other
c708cdb011,88,1,10.3699998855591,2,4,3,243,Other
c72804a8f6,88,13,38.0999994277954,2,2,2,222,Other
c732b757b1,90,17,40.849999427795396,2,1,2,212,Loyal Passenger
c737d5c1c8,88,12,35.59999954700469,2,2,2,222,Other
c7420c9abf,104,5,21.97999954223632,4,3,2,432,Other
c743f425bf,86,29,87.55999851226804,1,1,1,111,Best Passenger
c74d335208,86,14,50.0999994277954,1,1,1,111,Best Passenger
c7645fcb82,88,9,39.11999988555908,2,2,2,222,Other
c7818d124c,86,27,116.31999874114989,1,1,1,111,Best Passenger
c7a0f27474,90,7,24.599999427795403,2,2,2,222,Other
c7b0b257b5,109,2,4.86999988555908,4,4,4,444,Lost Cheap Passenger
c7ba1de88b,97,7,19.97999954223632,4,2,2,422,Other
c7c8bd2dba,115,1,4.5,4,4,4,444,Lost Cheap Passenger
c7c8f5853a,86,22,81.79999828338622,1,1,1,111,Best Passenger
c7cb498f8e,104,7,32.36999988555908,4,2,2,422,Other
c7d7694a45,116,2,6.75,4,4,4,444,Lost Cheap Passenger
c7e0a55ef2,86,1,2.0,1,4,4,144,Recent Passenger
c7f1fbb99d,93,7,18.119999885559082,3,2,3,323,Other
c7f410b101,93,10,22.969999432563768,3,2,2,322,Other
c7faac6810,112,1,2.25,4,4,4,444,Lost Cheap Passenger
c7fb3ca375,97,1,4.0,4,4,4,444,Lost Cheap Passenger
c8001238bb,91,8,31.989999771118157,3,2,2,322,Other
c8077c3d63,114,1,8.86999988555908,4,4,3,443,Other
c80b039d46,98,2,5.86999988555908,4,4,4,444,Lost Cheap Passenger
c80b2100cd,86,14,50.58999919891357,1,1,1,111,Best Passenger
c80eb8b764,95,1,2.5,3,4,4,344,Other
c80f8a948e,87,38,154.90999805927274,1,1,1,111,Best Passenger
c815e10420,87,1,4.5,1,4,4,144,Recent Passenger
c81b1a0a22,89,3,9.61999988555908,2,3,3,233,Other
c81b91c83e,86,24,93.80999851226804,1,1,1,111,Best Passenger
c81fb58eeb,91,10,31.979999542236317,3,2,2,322,Other
c82287f827,88,46,134.61999714374537,2,1,1,211,Loyal Passenger
c83d4ddab5,99,1,8.11999988555908,4,4,4,444,Lost Cheap Passenger
c84c0f7cb1,100,1,6.0,4,4,4,444,Lost Cheap Passenger
c85be6d4d0,88,21,63.06999874114989,2,1,1,211,Loyal Passenger
c86ca7ccad,93,3,14.109999656677239,3,3,3,333,Other
c874016ba0,86,12,55.09999942779541,1,2,1,121,Recent Passenger
c87b16dbbe,92,4,15.48999977111816,3,3,3,333,Other
c87c17daff,88,14,45.729999542236314,2,1,1,211,Loyal Passenger
c88032e18d,86,12,41.09999954700469,1,2,2,122,Recent Passenger
c886db0929,113,2,4.87000000476837,4,4,4,444,Lost Cheap Passenger
c887e31346,101,1,1.75,4,4,4,444,Lost Cheap Passenger
c88f67b08d,89,11,32.469999551773064,2,2,2,222,Other
c8926557d1,87,6,22.47999954223632,1,3,2,132,Recent Passenger
c897a9d0e0,91,8,22.85999965667724,3,2,2,322,Other
c89b043a99,87,7,38.35999965667724,1,2,2,122,Recent Passenger
c89d14dccc,88,5,16.85999965667724,2,3,3,233,Other
c89e49f64e,87,6,14.85999965667724,1,3,3,133,Recent Passenger
c8a663b920,104,4,8.36999988555908,4,3,3,433,Other
c8a96808f1,91,4,9.85999977588653,3,3,3,333,Other
c8ab3a7290,105,1,5.0,4,4,4,444,Lost Cheap Passenger
c8acc790ce,88,35,115.91999816894528,2,1,1,211,Loyal Passenger
c8b37b2b4a,89,5,8.10999989509582,2,3,4,234,Other
c8b94f6df3,111,4,16.98999977111816,4,3,3,433,Other
c8b9743cfe,86,16,41.989999890327454,1,1,2,112,Recent Passenger
c8ba11e4fa,88,21,60.95999908447264,2,1,1,211,Loyal Passenger
c8bc9df17e,94,8,26.73999977111816,3,2,2,322,Other
c8caa69a12,111,1,2.61999988555908,4,4,4,444,Lost Cheap Passenger
c8cfc4016a,109,2,3.87000000476837,4,4,4,444,Lost Cheap Passenger
c8d46b3972,89,19,38.30999958515165,2,1,2,212,Loyal Passenger
c8efb1f48f,116,1,3.0,4,4,4,444,Lost Cheap Passenger
c8f3f27ee6,89,18,54.33999919891356,2,1,1,211,Loyal Passenger
c90df0c5d5,86,4,17.35999965667724,1,3,3,133,Recent Passenger
c9142160c6,90,6,17.73999977111816,2,3,3,233,Other
c9155a2b16,88,5,20.25,2,3,2,232,Other
c91736d694,92,2,9.75,3,4,3,343,Other
c919558bbe,106,13,47.72999954223633,4,2,1,421,Big Spenders
c9209c54df,87,47,171.2599980831146,1,1,1,111,Best Passenger
c93a484fcf,88,10,68.48999977111816,2,2,1,221,Big Spenders
c93d51fb11,86,8,28.599999547004693,1,2,2,122,Recent Passenger
c93df7a5a6,88,44,128.4299986362457,2,1,1,211,Loyal Passenger
c946d624f5,90,6,20.47999954223632,2,3,2,232,Other
c946e3129b,108,1,9.0,4,4,3,443,Other
c94900354f,97,1,6.75,4,4,4,444,Lost Cheap Passenger
c964c85bcd,90,2,6.7399997711181605,2,4,4,244,Other
c966d002f2,94,7,25.47999954223632,3,2,2,322,Other
c9683d8d33,91,6,24.60999965667724,3,3,2,332,Other
c97567112f,92,9,22.72999954223632,3,2,2,322,Other
c977f5bd1a,86,14,40.60999965667724,1,1,2,112,Recent Passenger
c979fabe55,88,17,48.70999920368193,2,1,1,211,Loyal Passenger
c97dfa867d,88,2,6.86999988555908,2,4,4,244,Other
c97f512181,86,47,159.74999749660486,1,1,1,111,Best Passenger
c98127111e,86,1,2.8699998855590803,1,4,4,144,Recent Passenger
c985011fab,86,12,47.95999908447264,1,2,1,121,Recent Passenger
c98510f726,86,16,49.7099995613098,1,1,1,111,Best Passenger
c99509eb67,89,13,42.08999931812286,2,2,2,222,Other
c99d87a0e3,109,3,17.73999977111816,4,3,3,433,Other
c99f7fe4b0,93,29,84.41999864578244,3,1,1,311,Almost Lost Passenger
c9a3bb59c2,87,4,20.35999965667724,1,3,2,132,Recent Passenger
c9a63e7b62,92,1,1.75,3,4,4,344,Other
c9a777b257,114,1,1.75,4,4,4,444,Lost Cheap Passenger
c9ab8306ee,87,9,33.5999994277954,1,2,2,122,Recent Passenger
c9ae0488d3,115,1,4.61999988555908,4,4,4,444,Lost Cheap Passenger
c9b076703a,110,1,1.75,4,4,4,444,Lost Cheap Passenger
c9b71d15dd,115,3,11.36999988555908,4,3,3,433,Other
c9cad84d50,86,16,69.07999897003171,1,1,1,111,Best Passenger
c9d2ff8922,89,16,42.9499988555908,2,1,1,211,Loyal Passenger
c9ddf4422f,115,2,7.11999988555908,4,4,4,444,Lost Cheap Passenger
c9e0189839,92,9,29.48999977111816,3,2,2,322,Other
c9e2ddec33,89,11,28.73999977111816,2,2,2,222,Other
c9e3d9793a,100,1,5.869999885559079,4,4,4,444,Lost Cheap Passenger
c9e85bc189,110,1,2.11999988555908,4,4,4,444,Lost Cheap Passenger
ca00eac736,114,1,7.869999885559079,4,4,4,444,Lost Cheap Passenger
ca0b6e0366,98,3,10.86999988555908,4,3,3,433,Other
ca0d3a6cc2,95,2,4.86999988555908,3,4,4,344,Other
ca17b51557,88,16,42.47999954223632,2,1,1,211,Loyal Passenger
ca1cb9b601,104,2,5.86999988555908,4,4,4,444,Lost Cheap Passenger
ca1dd0b717,93,27,106.42999839782712,3,1,1,311,Almost Lost Passenger
ca1f7ad8f6,92,7,24.72999954223632,3,2,2,322,Other
ca1fabb8dc,92,14,58.45999920368193,3,1,1,311,Almost Lost Passenger
ca2276c8fc,94,1,6.369999885559079,3,4,4,344,Other
ca22dfbd1e,88,10,37.61999988555908,2,2,2,222,Other
ca40109c96,113,4,7.62000000476837,4,3,4,434,Other
ca430cc0dd,89,5,24.739999771118164,2,3,2,232,Other
ca4b563ba9,86,36,97.04999852180478,1,1,1,111,Best Passenger
ca514fa239,87,14,28.369999885559082,1,1,2,112,Recent Passenger
ca5741c5af,87,20,72.96999931335448,1,1,1,111,Best Passenger
ca6449a3c2,113,2,8.0,4,4,4,444,Lost Cheap Passenger
ca719ee18d,88,6,18.60999965667724,2,3,3,233,Other
ca77145916,86,24,89.81999874114989,1,1,1,111,Best Passenger
ca79a7a145,88,14,43.82999908924102,2,1,1,211,Loyal Passenger
ca7cfd4ac4,89,8,22.5999994277954,2,2,2,222,Other
ca7ed4f493,86,16,62.71999931335448,1,1,1,111,Best Passenger
ca8b352c8e,106,1,4.25,4,4,4,444,Lost Cheap Passenger
ca8c123099,98,2,5.11999988555908,4,4,4,444,Lost Cheap Passenger
ca8d81a0a9,103,3,8.73999977111816,4,3,3,433,Other
caadb2b606,88,26,72.69999885559079,2,1,1,211,Loyal Passenger
cab093554a,94,1,3.25,3,4,4,344,Other
cab73a2d39,86,4,9.11999988555908,1,3,3,133,Recent Passenger
cab766c66e,94,1,2.8699998855590803,3,4,4,344,Other
cab961c2e1,94,4,11.10999965667724,3,3,3,333,Other
cacb221bfa,100,1,3.1199998855590803,4,4,4,444,Lost Cheap Passenger
cacbb2bbb8,106,2,9.11999988555908,4,4,3,443,Other
cadbfaeca5,88,13,28.989999771118164,2,2,2,222,Other
cadc9dc834,94,9,38.83999931812285,3,2,2,322,Other
cadfb46ed4,88,22,66.56999897956847,2,1,1,211,Loyal Passenger
cae4676825,103,2,5.11999988555908,4,4,4,444,Lost Cheap Passenger
cae87788e3,90,4,8.86999988555908,2,3,3,233,Other
caeb7e5ab2,93,6,20.49000000953674,3,3,2,332,Other
caef5c743c,89,24,89.79999852180478,2,1,1,211,Loyal Passenger
caf869f8c1,86,28,97.80999863147733,1,1,1,111,Best Passenger
cafc001c71,87,16,48.97999954223632,1,1,1,111,Best Passenger
cb023d63d9,100,2,6.11999988555908,4,4,4,444,Lost Cheap Passenger
cb1605e7a9,92,1,3.0,3,4,4,344,Other
cb1e0e1d29,108,4,9.75,4,3,3,433,Other
cb29137422,91,3,10.48999977111816,3,3,3,333,Other
cb2bf113cc,92,5,10.73999977111816,3,3,3,333,Other
cb2cafe567,93,4,11.75,3,3,3,333,Other
cb30011f32,112,4,13.5,4,3,3,433,Other
cb3f337539,109,2,5.5,4,4,4,444,Lost Cheap Passenger
cb49415716,110,2,15.0,4,4,3,443,Other
cb59d603d4,86,40,116.17999851703641,1,1,1,111,Best Passenger
cb76719f81,94,7,21.099999427795403,3,2,2,322,Other
cb7a39fe6e,99,1,5.5,4,4,4,444,Lost Cheap Passenger
cb80ad4798,88,12,48.58999919891357,2,2,1,221,Big Spenders
cb88e6a47a,88,29,92.81999874114987,2,1,1,211,Loyal Passenger
cb89e3fdb7,92,10,34.22999954223632,3,2,2,322,Other
cb8a409b0e,88,29,124.3999978303909,2,1,1,211,Loyal Passenger
cb9081fd1f,90,8,35.729999542236314,2,2,2,222,Other
cb93981896,88,7,39.86999988555908,2,2,2,222,Other
cba0ea70b1,86,34,112.79999840259549,1,1,1,111,Best Passenger
cba5cfb644,86,54,169.73999691009516,1,1,1,111,Best Passenger
cbaa428286,86,51,108.88999772071836,1,1,1,111,Best Passenger
cbb2209131,86,3,16.619999885559082,1,3,3,133,Recent Passenger
cbbf955dcd,91,1,4.11999988555908,3,4,4,344,Other
cbcdfc8e53,98,7,22.479999542236317,4,2,2,422,Other
cbd69e194b,92,4,14.86999988555908,3,3,3,333,Other
cbdd04b4e1,101,11,31.60999965667724,4,2,2,422,Other
cbe840a1ea,97,1,2.75,4,4,4,444,Lost Cheap Passenger
cbedf84ff4,89,6,22.22999954223632,2,3,2,232,Other
cc045ba32f,88,4,13.86999988555908,2,3,3,233,Other
cc10992975,93,1,2.8699998855590803,3,4,4,344,Other
cc10fa30c1,106,1,2.36999988555908,4,4,4,444,Lost Cheap Passenger
cc12169aa1,92,4,8.37000000476837,3,3,3,333,Other
cc1e3872d4,87,9,33.09999954700469,1,2,2,122,Recent Passenger
cc221af480,88,6,13.25,2,3,3,233,Other
cc27d8720e,91,2,9.369999885559078,3,4,3,343,Other
cc2854517f,87,14,50.75,1,1,1,111,Best Passenger
cc2d9a2860,86,28,51.819999814033494,1,1,1,111,Best Passenger
cc3c853f10,90,24,75.8499995470047,2,1,1,211,Loyal Passenger
cc43e94a17,94,7,13.36999988555908,3,2,3,323,Other
cc544a904b,103,1,4.25,4,4,4,444,Lost Cheap Passenger
cc581522a6,90,18,67.46999943256377,2,1,1,211,Loyal Passenger
cc5b76eec4,91,11,32.469999313354485,3,2,2,322,Other
cc6fbc0d09,86,39,147.29999840259552,1,1,1,111,Best Passenger
cc97d67f3a,88,11,47.219999313354485,2,2,1,221,Big Spenders
cc98cd1d13,33,7,16.98999977111816,1,2,3,123,Recent Passenger
cc9b6f1d1e,88,18,74.44999885559079,2,1,1,211,Loyal Passenger
